date,year,month,region,satellite,time_of_day,layer,image_path,avg_warmth_score,monthly_baseline,anomaly_score,max_warmth_score,warm_area_percent,valid_pixel_count,warmth_rank
2016-06-01,2016,6,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2016_06_01.png,0.8049362897872925,0.8323869292552655,-0.027450639467972993,1.0,100.0,419388,11
2016-07-01,2016,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2016_07_01.png,0.6882179975509644,0.7330600704465594,-0.04484207289559505,0.9960784316062927,100.0,420174,13
2016-08-01,2016,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2016_08_01.png,0.6860755681991577,0.6783206377710614,0.007754930428096274,0.9960784316062927,100.0,419977,6
2016-09-01,2016,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2016_09_01.png,0.6974262595176697,0.7276189114366259,-0.03019265191895626,1.0,100.0,419616,13
2016-10-01,2016,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2016_10_01.png,0.78655606508255,0.8373607907976423,-0.0508047257150922,1.0,100.0,419956,14
2016-11-01,2016,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2016_11_01.png,0.9193390607833862,0.9059948027133942,0.013344258069992065,1.0,99.81480995348771,419029,4
2016-12-01,2016,12,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2016_12_01.png,0.8986815810203552,0.8702603532717779,0.02842122774857736,1.0,97.06464961025479,420018,2
2017-01-01,2017,1,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_01_01.png,0.8547845482826233,0.7944369912147522,0.060347557067871094,1.0,93.21903592204355,420132,2
2017-02-01,2017,2,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_02_01.png,0.863355278968811,0.7817763090133667,0.08157896995544434,1.0,93.7146875876128,420886,2
2017-03-01,2017,3,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_03_01.png,0.9091714024543762,0.8412421601159232,0.06792924233845299,1.0,97.75000059454587,420489,4
2017-04-01,2017,4,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_04_01.png,0.9733889102935791,0.9399418362549373,0.03344707403864178,1.0,99.99904661572417,419558,1
2017-05-01,2017,5,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_05_01.png,0.9466943144798279,0.9296365295137677,0.01705778496606014,1.0,100.0,419213,3
2017-06-01,2017,6,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_06_01.png,0.8529710173606873,0.8323869292552655,0.020584088105421783,1.0,100.0,419015,3
2017-07-01,2017,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_07_01.png,0.7235080599784851,0.7330600704465594,-0.009552010468074301,1.0,100.0,419891,8
2017-08-01,2017,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_08_01.png,0.6684953570365906,0.6783206377710614,-0.009825280734470865,1.0,100.0,420256,12
2017-09-01,2017,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_09_01.png,0.7682892084121704,0.7276189114366259,0.04067029697554447,1.0,100.0,420216,4
2017-10-01,2017,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_10_01.png,0.8507674932479858,0.8373607907976423,0.013406702450343588,1.0,100.0,420433,6
2017-11-01,2017,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_11_01.png,0.9121801257133484,0.9059948027133942,0.006185322999954224,1.0,99.26427645542213,421218,6
2017-12-01,2017,12,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2017_12_01.png,0.8921501636505127,0.8702603532717779,0.02188981037873483,1.0,95.87707919763217,418611,5
2018-01-01,2018,1,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_01_01.png,0.7769278287887573,0.7944369912147522,-0.017509162425994873,1.0,88.32435397983073,415583,10
2018-02-01,2018,2,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_02_01.png,0.885086715221405,0.7817763090133667,0.10331040620803833,1.0,95.01162098307753,416488,1
2018-03-01,2018,3,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_03_01.png,0.8999701738357544,0.8412421601159232,0.05872801371983116,1.0,96.74047370163036,419969,5
2018-04-01,2018,4,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_04_01.png,0.9412481188774109,0.9399418362549373,0.0013062826224735646,1.0,99.17422653663135,420091,8
2018-05-01,2018,5,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_05_01.png,0.9281071424484253,0.9296365295137677,-0.0015293870653424468,1.0,100.0,419054,7
2018-06-01,2018,6,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_06_01.png,0.8282737731933594,0.8323869292552655,-0.004113156061906098,1.0,100.0,419340,9
2018-07-01,2018,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_07_01.png,0.7155972123146057,0.7330600704465594,-0.017462858131953696,1.0,100.0,419688,9
2018-08-01,2018,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_08_01.png,0.7022033333778381,0.6783206377710614,0.023882695606776694,1.0,100.0,419116,3
2018-09-01,2018,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_09_01.png,0.7130417823791504,0.7276189114366259,-0.014577129057475546,1.0,100.0,419544,9
2018-10-01,2018,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_10_01.png,0.8132869601249695,0.8373607907976423,-0.02407383067267277,1.0,100.0,420450,11
2018-11-01,2018,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_11_01.png,0.8943583369255066,0.9059948027133942,-0.011636465787887573,1.0,99.18862740413333,418550,9
2018-12-01,2018,12,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2018_12_01.png,0.8434229493141174,0.8702603532717779,-0.026837403957660433,1.0,93.06891723300565,419213,12
2019-01-01,2019,1,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_01_01.png,0.7896826863288879,0.7944369912147522,-0.004754304885864258,1.0,89.751393528659,417286,8
2019-02-01,2019,2,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_02_01.png,0.7827398777008057,0.7817763090133667,0.0009635686874389648,1.0,89.67615803487898,416870,9
2019-03-01,2019,3,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_03_01.png,0.8437972068786621,0.8412421601159232,0.0025550467627388773,1.0,93.23095120088304,417651,8
2019-04-01,2019,4,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_04_01.png,0.9491588473320007,0.9399418362549373,0.009217011077063408,1.0,99.89915100884753,419439,5
2019-05-01,2019,5,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_05_01.png,0.9183589220046997,0.9296365295137677,-0.011277607509068033,1.0,100.0,419744,11
2019-06-01,2019,6,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_06_01.png,0.7897416353225708,0.8323869292552655,-0.04264529393269467,1.0,100.0,419392,12
2019-07-01,2019,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_07_01.png,0.7132044434547424,0.7330600704465594,-0.019855626991816977,0.9921568632125854,100.0,419099,10
2019-08-01,2019,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_08_01.png,0.6692659258842468,0.6783206377710614,-0.009054711886814615,0.9921568632125854,100.0,419842,10
2019-09-01,2019,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_09_01.png,0.7048397660255432,0.7276189114366259,-0.022779145411082724,1.0,100.0,419664,12
2019-10-01,2019,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_10_01.png,0.7978662848472595,0.8373607907976423,-0.03949450595038273,1.0,99.9957131527618,419889,12
2019-11-01,2019,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_11_01.png,0.8703609108924866,0.9059948027133942,-0.03563389182090759,1.0,97.46017822133382,417234,14
2019-12-01,2019,12,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2019_12_01.png,0.861531674861908,0.8702603532717779,-0.008728678409869906,1.0,94.89342264801613,418147,9
2020-01-01,2020,1,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_01_01.png,0.8242236375808716,0.7944369912147522,0.029786646366119385,1.0,91.82174163383593,418561,4
2020-02-01,2020,2,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_02_01.png,0.7870984673500061,0.7817763090133667,0.005322158336639404,1.0,89.80440279103368,418053,7
2020-03-01,2020,3,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_03_01.png,0.9107924103736877,0.8412421601159232,0.06955025025776451,1.0,97.33161487421835,418980,3
2020-04-01,2020,4,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_04_01.png,0.9356536269187927,0.9399418362549373,-0.004288209336144599,1.0,99.97474049432375,419644,10
2020-05-01,2020,5,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_05_01.png,0.9107673764228821,0.9296365295137677,-0.01886915309088566,1.0,100.0,419064,13
2020-06-01,2020,6,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_06_01.png,0.8382636308670044,0.8323869292552655,0.0058767016117389215,1.0,100.0,419336,8
2020-07-01,2020,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_07_01.png,0.6993446350097656,0.7330600704465594,-0.033715435436793784,0.9921568632125854,100.0,419653,11
2020-08-01,2020,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_08_01.png,0.6633957028388977,0.6783206377710614,-0.014924934932163736,0.9843137264251709,100.0,417140,13
2020-09-01,2020,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_09_01.png,0.7120347619056702,0.7276189114366259,-0.015584149530955771,1.0,100.0,418360,10
2020-10-01,2020,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_10_01.png,0.8588410019874573,0.8373607907976423,0.021480211189815024,1.0,100.0,419608,3
2020-11-01,2020,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_11_01.png,0.929535984992981,0.9059948027133942,0.023541182279586792,1.0,99.90504162183184,419131,2
2020-12-01,2020,12,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2020_12_01.png,0.8660600781440735,0.8702603532717779,-0.004200275127704378,1.0,94.30301358994083,413394,7
2021-01-01,2021,1,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_01_01.png,0.7895184755325317,0.7944369912147522,-0.004918515682220459,1.0,90.03035816870296,416033,9
2021-02-01,2021,2,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_02_01.png,0.7856634855270386,0.7817763090133667,0.003887176513671875,1.0,89.77379151357971,416430,8
2021-03-01,2021,3,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_03_01.png,0.8308269381523132,0.8412421601159232,-0.01041522196361,1.0,92.29608190211931,418060,10
2021-04-01,2021,4,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_04_01.png,0.9338570237159729,0.9399418362549373,-0.006084812538964424,1.0,99.4411125182194,418510,11
2021-05-01,2021,5,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_05_01.png,0.9250239133834839,0.9296365295137677,-0.004612616130283853,1.0,100.0,419658,9
2021-06-01,2021,6,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_06_01.png,0.8485491275787354,0.8323869292552655,0.01616219832346988,1.0,100.0,418533,5
2021-07-01,2021,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_07_01.png,0.7577974796295166,0.7330600704465594,0.024737409182957193,1.0,100.0,419169,5
2021-08-01,2021,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_08_01.png,0.6832633018493652,0.6783206377710614,0.004942664078303793,0.9882352948188782,100.0,419564,7
2021-09-01,2021,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_09_01.png,0.7352087497711182,0.7276189114366259,0.007589838334492227,1.0,100.0,418520,7
2021-10-01,2021,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_10_01.png,0.814141571521759,0.8373607907976423,-0.02321921927588322,1.0,100.0,419238,10
2021-11-01,2021,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_11_01.png,0.8891634941101074,0.9059948027133942,-0.016831308603286743,1.0,98.48581516055684,416924,13
2021-12-01,2021,12,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2021_12_01.png,0.8945597410202026,0.8702603532717779,0.024299387748424772,1.0,96.8471742036327,419687,4
2022-01-01,2022,1,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_01_01.png,0.870276153087616,0.7944369912147522,0.07583916187286377,1.0,94.18052199478294,416326,1
2022-02-01,2022,2,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_02_01.png,0.7905879616737366,0.7817763090133667,0.008811652660369873,1.0,89.39760705981872,418481,6
2022-03-01,2022,3,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_03_01.png,0.8474463820457458,0.8412421601159232,0.0062042219298226176,1.0,93.28705304036255,419473,7
2022-04-01,2022,4,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_04_01.png,0.9575957655906677,0.9399418362549373,0.0176539293357304,1.0,99.99424035018671,416692,4
2022-05-01,2022,5,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_05_01.png,0.9145630598068237,0.9296365295137677,-0.01507346970694401,1.0,100.0,419747,12
2022-06-01,2022,6,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_06_01.png,0.8163736462593079,0.8323869292552655,-0.01601328299595761,1.0,100.0,420034,10
2022-07-01,2022,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_07_01.png,0.6979263424873352,0.7330600704465594,-0.035133727959224204,1.0,100.0,419688,12
2022-08-01,2022,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_08_01.png,0.6904194951057434,0.6783206377710614,0.012098857334681967,1.0,100.0,418950,4
2022-09-01,2022,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_09_01.png,0.7101518511772156,0.7276189114366259,-0.01746706025941036,0.9960784316062927,100.0,418197,11
2022-10-01,2022,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_10_01.png,0.8675323724746704,0.8373607907976423,0.03017158167702816,1.0,99.9942881622162,420180,2
2022-11-01,2022,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2022_11_01.png,0.912458598613739,0.9059948027133942,0.006463795900344849,1.0,99.7518557993436,425962,5
2023-02-01,2023,2,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_02_01.png,0.8431999683380127,0.7817763090133667,0.061423659324645996,1.0,92.68982630272953,423150,3
2023-03-01,2023,3,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_03_01.png,0.9315539598464966,0.8412421601159232,0.09031179973057335,1.0,98.82251775764786,424465,1
2023-04-01,2023,4,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_04_01.png,0.9457455277442932,0.9399418362549373,0.005803691489355889,1.0,99.85853613381153,421309,7
2023-05-01,2023,5,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_05_01.png,0.9047519564628601,0.9296365295137677,-0.024884573050907632,1.0,100.0,422306,14
2023-07-01,2023,7,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_07_01.png,0.6168615221977234,0.7330600704465594,-0.11619854824883602,1.0,100.0,425878,14
2023-08-01,2023,8,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_08_01.png,0.5657851696014404,0.6783206377710614,-0.11253546816962101,1.0,100.0,426958,14
2023-09-01,2023,9,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_09_01.png,0.5972797274589539,0.7276189114366259,-0.13033918397767208,1.0,100.0,423254,14
2023-10-01,2023,10,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_10_01.png,0.7948982119560242,0.8373607907976423,-0.04246257884161808,1.0,99.9971617920445,422802,13
2023-11-01,2023,11,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_11_01.png,0.8918465971946716,0.9059948027133942,-0.014148205518722534,1.0,99.32889740629204,420055,12
2023-12-01,2023,12,Gulf of Mexico,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/gulf_of_mexico_aqua_night_2023_12_01.png,0.8224948644638062,0.8702603532717779,-0.04776548880797171,1.0,92.59574813372282,419016,13
2010-01-01,2010,1,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_01_01.png,0.7149169445037842,0.7950368477747991,-0.08011990327101493,1.0,86.07738771604569,418025,12
2010-02-01,2010,2,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_02_01.png,0.6486201882362366,0.7871282867022923,-0.13850809846605572,1.0,82.4270185700999,416099,14
2010-03-01,2010,3,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_03_01.png,0.6151435375213623,0.8606052313532148,-0.24546169383185246,1.0,80.93832791173413,417466,14
2010-04-01,2010,4,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_04_01.png,0.890508770942688,0.9429055792944772,-0.05239680835178917,1.0,99.41577152947895,416789,14
2010-05-01,2010,5,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_05_01.png,0.9182936549186707,0.9156254061630794,0.0026682487555912404,1.0,100.0,418667,5
2010-06-01,2010,6,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_06_01.png,0.749485194683075,0.8132962538645818,-0.06381105918150687,1.0,100.0,419824,13
2010-07-01,2010,7,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_07_01.png,0.7697097659111023,0.716905048915318,0.05280471699578426,0.9960784316062927,100.0,420903,1
2010-08-01,2010,8,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_08_01.png,0.6544684171676636,0.6516557080405099,0.002812709127153701,0.9490196108818054,100.0,419997,7
2010-09-01,2010,9,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_09_01.png,0.7161630392074585,0.7016728841341459,0.014490155073312638,1.0,100.0,422443,6
2010-10-01,2010,10,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_10_01.png,0.8894276022911072,0.8221222529044518,0.06730534938665533,1.0,100.0,422358,1
2010-11-01,2010,11,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_11_01.png,0.9409260153770447,0.9013326672407297,0.03959334813631499,1.0,99.3158026070321,420785,1
2010-12-01,2010,12,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2010_12_01.png,0.841185450553894,0.8661485727016742,-0.02496312214778018,1.0,92.59537725887206,417631,11
2011-01-01,2011,1,Gulf of Mexico,Terra,Day,MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/gulf_of_mexico_terra_day_2011_01_01.png,0.7093589305877686,0.7950368477747991,-0.08567791718703055,1.0,85.01028801672817,418934,13
